coef,coef_bias,se,robust_se,p_value,robust_p_value,n_cont,n_treat,poly,h_bandwidth,b_bandwidth,threshold,donut,controls,sig,robust_sig,ci_lower,ci_upper,robust_ci_lower,robust_ci_upper,outcome
-0.000230682875463154,0.017366980101479,0.00421258476407026,0.0131737359443293,0.956329340040795,0.187402123175406,35234,25357,1,1,1,16,TRUE,gender_only,"","",-0.00848734901304087,0.00802598326211457,-0.00845354234940647,0.0431875025523644,enrol_anytime_all_0914
-0.000368230564098123,0.0138289823018616,0.00413516681234089,0.0128821592831598,0.92904333458647,0.283047384795275,35234,25357,1,1,1,16,TRUE,all,"","",-0.00847315751628627,0.00773669638809002,-0.0114200498931316,0.0390780144968547,enrol_anytime_all_0914
-0.00721630500480175,-0.0113752844035924,0.0113304876974411,0.0130548670654331,0.524194732184786,0.383566172205389,36991,26327,1,1.02101593083603,2.25963038788302,16,TRUE,no_controls,"","",-0.0294240608917862,0.0149914508821827,-0.0369628238518412,0.0142122550446565,enrol_2_ontime_all_0914
-0.00694995160181626,-0.0106819316021559,0.0108023283819823,0.0125862109350297,0.519980586325429,0.396047610239278,38866,26809,1,1.05784758594297,2.28081647942876,16,TRUE,gender_only,"","",-0.0281225152305015,0.014222612026869,-0.0353509050348141,0.0139870418305024,enrol_2_ontime_all_0914
-0.0122860200257035,-0.014803466345403,0.0091066940801814,0.0109212696206599,0.177298534262729,0.175267481080798,51424,29808,1,1.23163368825712,2.46972380793211,16,TRUE,all,"","",-0.0301351404228591,0.005563100371452,-0.0362091548018964,0.00660222211109048,enrol_2_ontime_all_0914
-0.00619158290744659,0.0548330322076929,0.0116484915707778,0.035810756615074,0.595047978704134,0.125722718997838,35234,25357,1,1,1,16,TRUE,no_controls,"","",-0.029022626386171,0.0166394605712779,-0.0153560507578521,0.125022115173238,enrol_2_ontime_all_0914
-0.00410667754461874,0.0585001567796931,0.0115744183385113,0.0355315752447102,0.722734643662567,0.0996758088888818,35234,25357,1,1,1,16,TRUE,gender_only,"",*,-0.0267925374881009,0.0185791823988634,-0.0111417306999389,0.128142044259325,enrol_2_ontime_all_0914
-0.00485032286677526,0.0591010021066686,0.0115322508724077,0.0354029550267268,0.67405617717803,0.0950419993580803,35234,25357,1,1,1,16,TRUE,all,"",*,-0.0274535345766944,0.0177528888431439,-0.0102887897457159,0.128490793959053,enrol_2_ontime_all_0914
-0.0159999073800172,-0.0197232987190712,0.011618076471733,0.0132938671329005,0.168463924770465,0.137904737489002,21319,20502,1,0.751310371075931,1.71114031235963,16,TRUE,no_controls,"","",-0.0387713372646139,0.00677152250457948,-0.0457792782995562,0.00633268086141376,enrol_2_anytime_all_0914
-0.0148841078662818,-0.0183733677437757,0.0113837152106595,0.0131397677688953,0.19104592959423,0.162022301762534,21319,20502,1,0.759280571056789,1.70082853324356,16,TRUE,gender_only,"","",-0.0371961896791743,0.00742797394661077,-0.0441273125708105,0.00738057708325915,enrol_2_anytime_all_0914
-0.0158901245217158,-0.0196241651968225,0.0109744325310531,0.0124567194249159,0.14763880947477,0.115166933022989,21646,20890,1,0.768128446942759,1.77940569859703,16,TRUE,all,"","",-0.0374000122825799,0.00561976323914836,-0.0440393352696576,0.00479100487601273,enrol_2_anytime_all_0914
-0.0150302178651169,-0.0214156626519029,0.00763427760889164,0.023693194327671,0.0489782877825387,0.366062209973176,35234,25357,1,1,1,16,TRUE,no_controls,**,"",-0.0299934019785446,-0.0000670337516893195,-0.0678543235341381,0.0250229982303323,enrol_2_anytime_all_0914
-0.014325618307754,-0.0201763477194118,0.00762547660884164,0.0236645980064763,0.060292000362838,0.393883238149367,35234,25357,1,1,1,16,TRUE,gender_only,*,"",-0.0292715524610836,0.000620315845575632,-0.0665589598121054,0.0262062643732817,enrol_2_anytime_all_0914
-0.0145563995361968,-0.0253668617746574,0.00750654585733036,0.023240749530917,0.0524817601199759,0.27506081027059,35234,25357,1,1,1,16,TRUE,all,*,"",-0.0292692294165643,0.000156430344170738,-0.0709187308552548,0.02018500730594,enrol_2_anytime_all_0914
0.0157522117313711,0.0159466807727813,0.0161670231588373,0.0199675082437188,0.32988669427686,0.424504125224626,27049,22675,1,0.852441806434569,1.68669696398227,16,TRUE,no_controls,"","",-0.01593515365995,0.0474395771226922,-0.0231896353849075,0.0550829969304701,enrol_3_ontime_all_0914
0.0175028274463599,0.0182872950318848,0.0164736724945338,0.0203124420879549,0.288021140926279,0.367960531517153,26042,22620,1,0.841140100153043,1.67111308631401,16,TRUE,gender_only,"","",-0.0147855706429263,0.0497912255356461,-0.0215250914605068,0.0580996815242763,enrol_3_ontime_all_0914
0.0114267107861494,0.0122105077369003,0.0145620316764467,0.0180207212054907,0.432634133088784,0.498037064036666,28994,23753,1,0.897605039413065,1.75993801024191,16,TRUE,all,"","",-0.0171148712996862,0.0399682928719849,-0.0231101058258614,0.0475311212996621,enrol_3_ontime_all_0914
0.0048603627446091,0.066326624765819,0.0129944661877568,0.039738756362746,0.708379560136635,0.095104212596043,35234,25357,1,1,1,16,TRUE,no_controls,"",*,-0.0206087909833942,0.0303295164726124,-0.0115613377051633,0.144214587236801,enrol_3_ontime_all_0914
0.00554249312714043,0.0675264188342194,0.0129874724581995,0.0397071879770475,0.66955642198255,0.0890163497580581,35234,25357,1,1,1,16,TRUE,gender_only,"",*,-0.0199129528909306,0.0309979391452115,-0.0102996696007937,0.145352507269232,enrol_3_ontime_all_0914
0.00460422502071437,0.0598019319688955,0.0126383216343283,0.0385751769269487,0.715629010706968,0.121076771757446,35234,25357,1,1,1,16,TRUE,all,"","",-0.0201668853825691,0.0293753354239979,-0.0158054148079239,0.135409278745715,enrol_3_ontime_all_0914
-0.0151998440883951,-0.0187505674022264,0.00996473249366513,0.0114706599459416,0.127168335954344,0.102121468284555,35234,25357,1,0.995594225476476,2.1967293922654,16,TRUE,no_controls,"","",-0.0347307197759788,0.00433103159918851,-0.041233060896272,0.00373192609181923,enrol_3_anytime_all_0914
-0.0114383295719262,-0.0135472367257759,0.00841406917467305,0.0101058892195896,0.174010689487379,0.180073449758521,45498,28281,1,1.14793610348814,2.32615559406433,16,TRUE,gender_only,"","",-0.0279299051542854,0.00505324601043297,-0.0333547795961715,0.00626030614461968,enrol_3_anytime_all_0914
-0.0147098270835328,-0.0156953586722706,0.00881777111781038,0.0109276302634199,0.0952755514412913,0.150916907515231,36894,25853,1,1.01916204096434,1.96266059399222,16,TRUE,all,*,"",-0.0319926584744411,0.0025730043073756,-0.0371135139885736,0.00572279664403238,enrol_3_anytime_all_0914
